0.0045437366,-0.019638956,0.0909147
0.0033254921,-0.018185318,0.13620561
0.0019137114,-0.016882181,0.1777935
0.00040832162,-0.015739419,0.21519125
-0.0010932386,-0.014735736,0.24804324
-0.002508834,-0.013832539,0.27608702
-0.0037781596,-0.012990236,0.29912362
-0.0048647523,-0.012175843,0.31699625
-0.005755812,-0.0113701895,0.32957515
-0.0064586103,-0.010570832,0.33675143
-0.006674096,-0.010280848,0.33801228
-0.0071623027,-0.00951238,0.33765993
-0.0075408816,-0.008797973,0.33172718
-0.007857367,-0.008169979,0.32018825
-0.008160278,-0.007660441,0.30305964
-0.008494362,-0.007293664,0.28041866
-0.008896753,-0.007082768,0.25241515
-0.00939174,-0.0070235655,0.21928835
-0.009989247,-0.007092893,0.18137363
-0.01068373,-0.0072487816,0.13910735
0.0033720434,-0.018489659,0.09416923
0.0025101304,-0.017140955,0.13651413
0.0014330596,-0.015907355,0.17567268
0.00023417175,-0.014808834,0.21114442
-0.0009969175,-0.013835549,0.2425437
-0.002184227,-0.012957498,0.26957068
-0.0032707006,-0.012140714,0.29198518
-0.004219398,-0.011353739,0.30959097
-0.005013287,-0.010576099,0.32222363
-0.0056536347,-0.009800553,0.32974356
-0.0058532506,-0.009516947,0.3311979
-0.0063116997,-0.008758619,0.33154318
-0.0066729337,-0.008037433,0.3265424
-0.00697428,-0.007382393,0.31614798
-0.0072560757,-0.006823398,0.30035725
-0.007556841,-0.006385118,0.2792233
-0.007910028,-0.0060818717,0.2528698
-0.00833942,-0.0059149116,0.22150117
-0.008857995,-0.0058664903,0.18541533
-0.00946416,-0.0059021935,0.14500484
0.0023477525,-0.017429546,0.09806688
0.0017867833,-0.016170472,0.13731968
0.0009982735,-0.014993243,0.17389601
6.9230795e-05,-0.013927668,0.20728645
-0.0009185523,-0.01297278,0.23708114
-0.0018961281,-0.012108445,0.26294714
-0.0028110892,-0.011305459,0.2846091
-0.0036275387,-0.010535061,0.30183345
-0.004327327,-0.009775937,0.31442147
-0.004906103,-0.009017631,0.322203
-0.0050896853,-0.008739099,0.32382503
-0.005519524,-0.007988587,0.32480818
-0.0058645457,-0.0072621033,0.3206928
-0.006154731,-0.006583959,0.31141135
-0.006421402,-0.0059812963,0.29693836
-0.006696224,-0.0054779947,0.27730376
-0.0070091635,-0.0050893202,0.25260368
-0.0073822886,-0.0048201755,0.22301
-0.007828668,-0.0046586394,0.1887823
-0.008351579,-0.0045760125,0.1502702
0.0014789999,-0.016443074,0.102656424
0.001165092,-0.015262447,0.13869321
0.0006197691,-0.01413352,0.17255038
-7.624924e-05,-0.013092376,0.20371449
-0.00084863603,-0.012147836,0.23175874
-0.001635924,-0.011287518,0.25632197
-0.0023915619,-0.010488786,0.27709684
-0.0030830353,-0.009725623,0.29381755
-0.0036908537,-0.0089766905,0.30625296
-0.0042077303,-0.008229747,0.31420377
-0.004375443,-0.00795503,0.31596348
-0.00477536,-0.0072093755,0.31751248
-0.005105987,-0.0064785555,0.31422573
-0.0053870976,-0.0057816505,0.306012
-0.005643055,-0.0051419213,0.29282463
-0.005899608,-0.004581131,0.27466926
-0.0061805993,-0.004116401,0.2516135
-0.006506294,-0.0037534013,0.22379816
-0.0068899244,-0.0034857467,0.1914446
-0.0073367506,-0.0032904,0.15486059
0.0007699579,-0.0155176,0.10796873
0.00065267086,-0.014407106,0.14069021
0.00030642748,-0.013320245,0.17170942
-0.0001925528,-0.012299314,0.20051652
-0.0007773042,-0.011359498,0.22667098
-0.0013948381,-0.010496832,0.24979189
-0.002004236,-0.009694383,0.2695448
-0.0025774091,-0.0089303255,0.28563505
-0.0030959696,-0.008184016,0.29780322
-0.0035512596,-0.0074423403,0.3058212
-0.0037024468,-0.0071692467,0.30768478
-0.004071623,-0.0064271986,0.30971724
-0.0043866634,-0.005692214,0.30718923
-0.0046602935,-0.0049797446,0.29998735
-0.004909858,-0.004309617,0.28804144
-0.005153969,-0.003700979,0.2713321
-0.005411327,-0.0031696558,0.24989942
-0.005699113,-0.0027234256,0.2238529
-0.0060294867,-0.002359204,0.19337672
-0.00640893,-0.002059549,0.15873703
0.00022172928,-0.014641926,0.11402033
0.00025327504,-0.013594337,0.14335084
6.5237284e-05,-0.012546517,0.17143399
-0.0002708584,-0.011542946,0.1977672
-0.00069597363,-0.0106053725,0.22190458
-0.0011637062,-0.009736255,0.24344897
-0.0016410053,-0.008924328,0.26204604
-0.0021031797,-0.008152515,0.27737707
-0.00253582,-0.0074025095,0.28915712
-0.0029297918,-0.006660171,0.29713282
-0.0030639023,-0.006387815,0.29906237
-0.0034006685,-0.005645655,0.3014851
-0.0036987811,-0.0049069673,0.29963547
-0.0039652437,-0.004182659,0.2933768
-0.004210517,-0.003487885,0.28261578
