# t,x,y,u1,u2,c
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.946955919265747070e-03,1.424476504325866699e-03,-2.109917253255844116e-02
0.000000000000000000e+00,5.444444715976715088e-02,0.000000000000000000e+00,-1.835286617279052734e-03,1.512855291366577148e-03,-2.123989909887313843e-02
0.000000000000000000e+00,1.088888943195343018e-01,0.000000000000000000e+00,-1.711845397949218750e-03,1.594163477420806885e-03,-2.142692357301712036e-02
0.000000000000000000e+00,1.633333414793014526e-01,0.000000000000000000e+00,-1.574277877807617188e-03,1.667656004428863525e-03,-2.166099101305007935e-02
0.000000000000000000e+00,2.177777886390686035e-01,0.000000000000000000e+00,-1.421838998794555664e-03,1.728937029838562012e-03,-2.195686846971511841e-02
0.000000000000000000e+00,2.722222208976745605e-01,0.000000000000000000e+00,-1.250237226486206055e-03,1.770839095115661621e-03,-2.235034853219985962e-02
0.000000000000000000e+00,3.266666531562805176e-01,0.000000000000000000e+00,-1.033008098602294922e-03,1.791998744010925293e-03,-2.289465814828872681e-02
0.000000000000000000e+00,3.811111152172088623e-01,0.000000000000000000e+00,-7.626116275787353516e-04,1.795053482055664062e-03,-2.250111848115921021e-02
0.000000000000000000e+00,4.355555772781372070e-01,0.000000000000000000e+00,-4.836320877075195312e-04,1.918390393257141113e-03,1.741496920585632324e-01
0.000000000000000000e+00,4.900000095367431641e-01,0.000000000000000000e+00,-3.349184989929199219e-04,1.728408038616180420e-03,1.010326147079467773e+00
0.000000000000000000e+00,5.099999904632568359e-01,0.000000000000000000e+00,-3.599226474761962891e-04,1.328669488430023193e-03,7.951499819755554199e-01
0.000000000000000000e+00,5.644444227218627930e-01,0.000000000000000000e+00,-2.010464668273925781e-04,1.093715429306030273e-03,2.548342347145080566e-01
0.000000000000000000e+00,6.188888549804687500e-01,0.000000000000000000e+00,-3.409385681152343750e-05,1.145496964454650879e-03,1.275221258401870728e-02
0.000000000000000000e+00,6.733333468437194824e-01,0.000000000000000000e+00,9.667873382568359375e-05,1.068450510501861572e-03,-1.402630656957626343e-02
0.000000000000000000e+00,7.277777791023254395e-01,0.000000000000000000e+00,1.970231533050537109e-04,8.940771222114562988e-04,-7.201381027698516846e-03
0.000000000000000000e+00,7.822222113609313965e-01,0.000000000000000000e+00,2.871751785278320312e-04,8.940175175666809082e-04,-3.493465483188629150e-03
0.000000000000000000e+00,8.366666436195373535e-01,0.000000000000000000e+00,4.512071609497070312e-04,1.207754015922546387e-03,-1.668207347393035889e-03
0.000000000000000000e+00,8.911111354827880859e-01,0.000000000000000000e+00,6.762444972991943359e-04,1.727983355522155762e-03,-4.160478711128234863e-04
0.000000000000000000e+00,9.455555677413940430e-01,0.000000000000000000e+00,9.260177612304687500e-04,2.336591482162475586e-03,6.258562207221984863e-04
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.182079315185546875e-03,2.976380288600921631e-03,1.557953655719757080e-03
5.000000074505805969e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.952618360519409180e-03,1.421369612216949463e-03,-2.109735459089279175e-02
5.000000074505805969e-02,5.444444715976715088e-02,0.000000000000000000e+00,-1.841366291046142578e-03,1.509182155132293701e-03,-2.123970538377761841e-02
5.000000074505805969e-02,1.088888943195343018e-01,0.000000000000000000e+00,-1.717984676361083984e-03,1.590162515640258789e-03,-2.142585068941116333e-02
5.000000074505805969e-02,1.633333414793014526e-01,0.000000000000000000e+00,-1.580297946929931641e-03,1.663513481616973877e-03,-2.166133373975753784e-02
5.000000074505805969e-02,2.177777886390686035e-01,0.000000000000000000e+00,-1.427352428436279297e-03,1.725092530250549316e-03,-2.195618301630020142e-02
5.000000074505805969e-02,2.722222208976745605e-01,0.000000000000000000e+00,-1.255035400390625000e-03,1.767389476299285889e-03,-2.234949916601181030e-02
5.000000074505805969e-02,3.266666531562805176e-01,0.000000000000000000e+00,-1.036643981933593750e-03,1.789107918739318848e-03,-2.289529889822006226e-02
5.000000074505805969e-02,3.811111152172088623e-01,0.000000000000000000e+00,-7.649660110473632812e-04,1.792915165424346924e-03,-2.250479906797409058e-02
5.000000074505805969e-02,4.355555772781372070e-01,0.000000000000000000e+00,-4.878938198089599609e-04,1.910179853439331055e-03,1.750410795211791992e-01
5.000000074505805969e-02,4.900000095367431641e-01,0.000000000000000000e+00,-3.450512886047363281e-04,1.705683767795562744e-03,1.009960293769836426e+00
5.000000074505805969e-02,5.099999904632568359e-01,0.000000000000000000e+00,-3.673434257507324219e-04,1.312218606472015381e-03,7.950295209884643555e-01
5.000000074505805969e-02,5.644444227218627930e-01,0.000000000000000000e+00,-2.048015594482421875e-04,1.086421310901641846e-03,2.553188204765319824e-01
5.000000074505805969e-02,6.188888549804687500e-01,0.000000000000000000e+00,-3.671646118164062500e-05,1.141086220741271973e-03,1.290688663721084595e-02
5.000000074505805969e-02,6.733333468437194824e-01,0.000000000000000000e+00,1.025497913360595703e-04,1.082733273506164551e-03,-1.401027292013168335e-02
5.000000074505805969e-02,7.277777791023254395e-01,0.000000000000000000e+00,2.154111862182617188e-04,9.359121322631835938e-04,-7.186628878116607666e-03
5.000000074505805969e-02,7.822222113609313965e-01,0.000000000000000000e+00,3.140568733215332031e-04,9.535253047943115234e-04,-3.463439643383026123e-03
5.000000074505805969e-02,8.366666436195373535e-01,0.000000000000000000e+00,4.814863204956054688e-04,1.273714005947113037e-03,-1.633189618587493896e-03
5.000000074505805969e-02,8.911111354827880859e-01,0.000000000000000000e+00,7.078051567077636719e-04,1.795113086700439453e-03,-3.805384039878845215e-04
5.000000074505805969e-02,9.455555677413940430e-01,0.000000000000000000e+00,9.578466415405273438e-04,2.403184771537780762e-03,6.585046648979187012e-04
5.000000074505805969e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.213908195495605469e-03,3.041535615921020508e-03,1.587487757205963135e-03
1.000000014901161194e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.957952976226806641e-03,1.418478786945343018e-03,-2.109729498624801636e-02
1.000000014901161194e-01,5.444444715976715088e-02,0.000000000000000000e+00,-1.847118139266967773e-03,1.505784690380096436e-03,-2.123915404081344604e-02
1.000000014901161194e-01,1.088888943195343018e-01,0.000000000000000000e+00,-1.723766326904296875e-03,1.586489379405975342e-03,-2.142562717199325562e-02
1.000000014901161194e-01,1.633333414793014526e-01,0.000000000000000000e+00,-1.585662364959716797e-03,1.659661531448364258e-03,-2.166036516427993774e-02
1.000000014901161194e-01,2.177777886390686035e-01,0.000000000000000000e+00,-1.432418823242187500e-03,1.721404492855072021e-03,-2.195631712675094604e-02
1.000000014901161194e-01,2.722222208976745605e-01,0.000000000000000000e+00,-1.259356737136840820e-03,1.763939857482910156e-03,-2.235015481710433960e-02
1.000000014901161194e-01,3.266666531562805176e-01,0.000000000000000000e+00,-1.040160655975341797e-03,1.786276698112487793e-03,-2.289619296789169312e-02
1.000000014901161194e-01,3.811111152172088623e-01,0.000000000000000000e+00,-7.669329643249511719e-04,1.790881156921386719e-03,-2.250812202692031860e-02
1.000000014901161194e-01,4.355555772781372070e-01,0.000000000000000000e+00,-4.913806915283203125e-04,1.903444528579711914e-03,1.756834983825683594e-01
1.000000014901161194e-01,4.900000095367431641e-01,0.000000000000000000e+00,-3.525614738464355469e-04,1.688599586486816406e-03,1.009980559349060059e+00
1.000000014901161194e-01,5.099999904632568359e-01,0.000000000000000000e+00,-3.733634948730468750e-04,1.298442482948303223e-03,7.952300310134887695e-01
1.000000014901161194e-01,5.644444227218627930e-01,0.000000000000000000e+00,-2.085566520690917969e-04,1.078851521015167236e-03,2.558768391609191895e-01
1.000000014901161194e-01,6.188888549804687500e-01,0.000000000000000000e+00,-3.978610038757324219e-05,1.135766506195068359e-03,1.307722181081771851e-02
1.000000014901161194e-01,6.733333468437194824e-01,0.000000000000000000e+00,1.071691513061523438e-04,1.094356179237365723e-03,-1.399349421262741089e-02
1.000000014901161194e-01,7.277777791023254395e-01,0.000000000000000000e+00,2.321004867553710938e-04,9.733140468597412109e-04,-7.175423204898834229e-03
1.000000014901161194e-01,7.822222113609313965e-01,0.000000000000000000e+00,3.384947776794433594e-04,1.007534563541412354e-03,-3.437988460063934326e-03
1.000000014901161194e-01,8.366666436195373535e-01,0.000000000000000000e+00,5.092918872833251953e-04,1.333810389041900635e-03,-1.603119075298309326e-03
1.000000014901161194e-01,8.911111354827880859e-01,0.000000000000000000e+00,7.365942001342773438e-04,1.856319606304168701e-03,-3.510192036628723145e-04
1.000000014901161194e-01,9.455555677413940430e-01,0.000000000000000000e+00,9.868443012237548828e-04,2.463422715663909912e-03,6.860271096229553223e-04
1.000000014901161194e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.242876052856445312e-03,3.100119531154632568e-03,1.612164080142974854e-03
1.500000059604644775e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.963019371032714844e-03,1.415804028511047363e-03,-2.109608799219131470e-02
1.500000059604644775e-01,5.444444715976715088e-02,0.000000000000000000e+00,-1.852273941040039062e-03,1.502498984336853027e-03,-2.123915404081344604e-02
1.500000059604644775e-01,1.088888943195343018e-01,0.000000000000000000e+00,-1.729071140289306641e-03,1.582942903041839600e-03,-2.142620831727981567e-02
1.500000059604644775e-01,1.633333414793014526e-01,0.000000000000000000e+00,-1.591116189956665039e-03,1.656107604503631592e-03,-2.166118472814559937e-02
1.500000059604644775e-01,2.177777886390686035e-01,0.000000000000000000e+00,-1.437246799468994141e-03,1.717790961265563965e-03,-2.195628732442855835e-02
1.500000059604644775e-01,2.722222208976745605e-01,0.000000000000000000e+00,-1.263558864593505859e-03,1.760706305503845215e-03,-2.235061675310134888e-02
1.500000059604644775e-01,3.266666531562805176e-01,0.000000000000000000e+00,-1.043319702148437500e-03,1.783639192581176758e-03,-2.289681881666183472e-02
1.500000059604644775e-01,3.811111152172088623e-01,0.000000000000000000e+00,-7.690191268920898438e-04,1.788862049579620361e-03,-2.251083403825759888e-02
1.500000059604644775e-01,4.355555772781372070e-01,0.000000000000000000e+00,-4.938244819641113281e-04,1.898325979709625244e-03,1.761147379875183105e-01
1.500000059604644775e-01,4.900000095367431641e-01,0.000000000000000000e+00,-3.578364849090576172e-04,1.675963401794433594e-03,1.010328531265258789e+00
1.500000059604644775e-01,5.099999904632568359e-01,0.000000000000000000e+00,-3.781318664550781250e-04,1.287281513214111328e-03,7.957005500793457031e-01
1.500000059604644775e-01,5.644444227218627930e-01,0.000000000000000000e+00,-2.124309539794921875e-04,1.070789992809295654e-03,2.564958631992340088e-01
1.500000059604644775e-01,6.188888549804687500e-01,0.000000000000000000e+00,-4.303455352783203125e-05,1.129403710365295410e-03,1.325996965169906616e-02
1.500000059604644775e-01,6.733333468437194824e-01,0.000000000000000000e+00,1.109838485717773438e-04,1.103781163692474365e-03,-1.397452503442764282e-02
1.500000059604644775e-01,7.277777791023254395e-01,0.000000000000000000e+00,2.470016479492187500e-04,1.006841659545898438e-03,-7.166691124439239502e-03
1.500000059604644775e-01,7.822222113609313965e-01,0.000000000000000000e+00,3.610253334045410156e-04,1.056596636772155762e-03,-3.417380154132843018e-03
1.500000059604644775e-01,8.366666436195373535e-01,0.000000000000000000e+00,5.349218845367431641e-04,1.388728618621826172e-03,-1.577503979206085205e-03
1.500000059604644775e-01,8.911111354827880859e-01,0.000000000000000000e+00,7.631182670593261719e-04,1.912139356136322021e-03,-3.260448575019836426e-04
